education-num|hours-per-week|female|nonwhite
9.0|40.0|0|0
9.0|38.0|0|0
9.0|45.0|0|0
15.0|50.0|0|0
10.0|40.0|0|0
9.024|45.953|0|0
13.0|45.0|0|0
14.0|50.0|0|0
9.0|40.0|0|1
15.0|55.0|0|0
10.0|15.0|0|0
13.0|60.0|0|0
10.0|40.0|0|0
13.0|35.0|0|0
14.0|48.0|0|0
14.0|40.0|0|1
10.024|15.953|0|0
9.024|21.953|0|0
10.024|30.953|0|0
10.0|40.0|0|0
13.024|35.953|0|0
10.024|45.953|0|0
13.0|40.0|0|0
6.0|40.0|0|0
13.0|80.0|0|0
13.024|45.953|0|0
11.0|50.0|0|0
9.0|40.0|0|0
10.024|30.953|0|0
9.0|65.0|0|0
9.0|40.0|0|0
10.0|50.0|0|0
9.0|52.0|0|0
13.0|45.0|0|0
16.0|40.0|0|1
7.024|25.953|0|0
9.0|40.0|0|0
11.0|40.0|0|0
9.024|42.953|0|1
9.0|40.0|0|0
10.0|24.0|0|0
10.024|45.953|0|0
13.0|45.0|0|0
14.0|50.0|0|0
10.024|45.953|0|1
12.0|40.0|0|0
10.024|45.953|0|0
11.0|40.0|0|1
10.024|45.953|0|0
10.024|20.953|0|0
9.024|30.953|0|0
9.024|65.953|0|1
9.024|45.953|0|0
10.024|25.953|0|0
11.0|40.0|0|0
9.0|40.0|0|0
9.024|45.953|0|0
13.0|40.0|0|0
13.0|50.0|0|0
2.0|40.0|0|0
14.024|40.953|0|0
10.024|25.953|0|1
14.0|40.0|0|0
9.0|40.0|0|0
11.024|45.953|0|0
10.0|32.0|0|0
13.0|40.0|0|0
10.024|53.953|0|0
11.0|40.0|0|0
9.0|60.0|0|0
9.0|40.0|0|1
13.0|40.0|0|0
10.0|74.0|0|0
8.0|40.0|0|0
12.024|40.953|0|1
10.0|40.0|0|0
8.0|10.0|0|0
6.0|40.0|0|1
11.024|45.953|0|1
9.0|45.0|0|0
10.0|4.0|0|0
13.024|55.953|0|0
10.024|45.953|0|0
10.024|20.953|0|0
9.0|40.0|0|1
15.0|40.0|0|0
13.0|40.0|0|0
7.024|45.953|0|0
9.0|40.0|0|0
10.0|25.0|0|0
3.0|44.0|0|0
10.024|45.953|0|1
9.024|45.953|0|0
10.0|99.0|0|1
9.0|55.0|0|1
13.0|40.0|0|0
8.0|40.0|0|0
9.0|30.0|0|0
13.0|60.0|0|0
13.024|45.953|0|0
9.024|45.953|0|0
10.024|45.953|0|0
10.0|45.0|0|0
9.0|45.0|0|0
6.0|30.0|0|0
11.0|50.0|0|0
9.024|42.953|0|0
9.0|46.0|0|0
9.0|55.0|0|0
9.0|40.0|0|0
10.024|43.953|0|0
9.0|40.0|0|0
9.0|90.0|0|0
10.0|30.0|0|0
10.0|12.0|0|0
9.0|40.0|0|0
13.0|40.0|0|0
3.0|50.0|0|0
10.0|40.0|0|0
9.0|40.0|0|1
10.0|50.0|0|0
5.024|25.953|0|1
15.0|40.0|0|0
10.0|25.0|0|0
13.0|25.0|0|0
10.0|50.0|0|0
14.024|55.953|0|0
13.024|40.953|0|0
13.0|40.0|0|0
11.024|43.953|0|0
6.0|40.0|0|0
9.0|45.0|0|0
12.024|45.953|0|0
13.024|45.953|0|1
9.0|40.0|0|0
9.0|40.0|0|0
13.024|45.953|0|0
9.024|45.953|0|0
11.0|40.0|0|0
6.0|40.0|0|0
9.0|60.0|0|0
9.024|51.953|0|0
13.0|40.0|0|0
9.024|25.953|0|1
9.0|45.0|0|0
13.0|50.0|0|1
10.0|40.0|0|0
13.024|60.953|0|0
10.0|30.0|0|0
11.0|40.0|0|0
13.0|40.0|0|0
10.0|30.0|0|0
9.0|40.0|0|0
10.0|40.0|0|0
9.024|25.953|0|0
9.024|45.953|0|0
13.0|50.0|0|0
13.0|40.0|0|0
10.024|44.953|0|0
12.0|50.0|0|0
9.0|40.0|0|0
13.0|40.0|0|0
10.0|40.0|0|0
10.0|40.0|0|0
13.0|40.0|0|0
13.0|40.0|0|1
3.0|40.0|0|0
10.0|15.0|0|0
9.024|45.953|0|1
9.0|50.0|0|0
11.0|40.0|0|0
11.024|17.953|0|0
12.0|40.0|0|0
11.024|10.953|0|0
8.024|45.953|0|0
4.0|54.0|0|0
11.0|40.0|0|0
13.0|45.0|0|0
10.0|40.0|0|0
13.0|40.0|0|1
16.0|65.0|0|0
4.024|45.953|0|1
9.024|25.953|0|0
9.0|40.0|0|0
9.024|40.953|0|0
14.0|38.0|0|1
9.024|25.953|0|0
9.024|35.953|0|1
9.024|45.953|0|0
6.0|65.0|0|0
9.024|25.953|0|0
10.024|35.953|0|0
9.024|45.953|0|0
16.0|95.953|0|0
10.024|50.953|0|0
9.024|45.953|0|0
14.0|40.0|0|0
9.0|40.0|0|0
10.0|40.0|0|0
6.0|12.0|0|0
13.0|50.0|0|0
10.0|45.0|0|0
7.0|50.0|0|0
6.024|20.953|0|0
9.0|40.0|0|0
9.0|40.0|0|0
10.0|40.0|0|0
14.024|45.953|0|0
9.024|35.953|0|0
13.0|40.0|0|1
9.0|20.0|0|0
9.024|45.953|0|0
14.0|40.0|0|0
10.0|48.0|0|0
12.024|45.953|0|0
9.0|35.0|0|0
10.024|25.953|0|1
11.024|65.953|0|0
7.0|40.0|0|0
9.0|40.0|0|1
10.024|35.953|0|1
10.024|53.953|0|0
4.0|30.0|0|0
10.0|40.0|0|0
9.0|60.0|0|0
4.0|40.0|0|0
10.0|40.0|0|0
10.0|40.0|0|0
10.0|40.0|0|0
13.0|40.0|0|0
10.024|40.953|0|1
13.024|45.953|0|0
3.0|40.0|0|0
9.024|45.953|0|0
5.024|45.953|0|0
9.0|40.0|0|0
13.0|66.0|0|0
7.024|53.953|0|0
10.024|25.953|0|0
9.024|30.953|0|0
10.0|50.0|0|0
9.0|40.0|0|0
9.024|45.953|0|0
11.024|45.953|0|0
14.0|16.0|0|0
13.024|45.953|0|0
10.024|45.953|0|0
3.024|45.953|0|0
9.0|30.0|0|1
9.024|55.953|0|0
11.0|50.0|0|0
9.024|35.953|0|0
7.024|45.953|0|1
9.0|40.0|0|0
11.0|22.0|0|0
10.024|40.953|0|1
9.0|40.0|0|0
13.024|75.953|0|0
11.0|40.0|0|0
13.0|60.0|0|0
9.0|45.0|0|0
13.0|47.0|0|0
10.0|32.0|0|0
9.0|70.0|0|0
7.024|17.953|0|1
9.0|65.0|0|0
10.024|40.953|0|1
9.024|45.953|0|0
10.0|40.0|0|0
4.0|40.0|0|0
13.024|20.953|0|0
8.0|55.0|0|0
7.0|40.0|0|0
9.0|50.0|0|0
10.024|99.0|0|0
13.024|45.953|0|0
11.024|45.953|0|1
5.0|40.0|0|0
9.024|50.953|0|0
6.0|10.0|0|0
4.0|45.0|0|0
9.0|40.0|0|1
9.0|35.0|0|0
12.0|43.0|0|1
9.0|50.0|0|1
13.0|50.0|0|0
12.024|45.953|0|0
8.0|40.0|0|0
13.0|50.0|0|0
10.0|40.0|0|0
9.024|45.953|0|0
9.024|45.953|0|1
9.024|37.953|0|1
13.0|45.0|0|0
6.024|40.953|0|0
10.024|45.953|0|0
13.0|50.0|0|0
9.0|40.0|0|0
12.0|40.0|0|0
14.0|70.0|0|0
9.0|40.0|0|0
10.0|40.0|0|0
9.0|50.0|0|0
13.0|40.0|0|0
9.0|50.0|0|0
10.0|50.0|0|0
9.0|10.0|0|0
10.0|60.0|0|0
9.024|45.953|0|0
6.024|40.953|0|1
7.024|40.953|0|0
10.0|55.0|0|0
15.0|40.0|0|0
9.024|25.953|0|0
9.0|40.0|0|0
10.0|20.0|0|0
10.0|35.0|0|1
16.0|45.0|0|0
14.0|40.0|0|0
4.0|45.0|0|0
8.0|40.0|0|0
10.0|40.0|0|0
13.0|50.0|0|0
10.0|40.0|0|0
13.0|25.0|0|0
8.024|25.953|0|0
13.0|40.0|0|0
10.0|45.0|0|0
10.0|40.0|0|0
9.024|45.953|0|0
10.0|40.0|0|0
13.024|25.953|0|0
7.024|45.953|0|0
13.0|45.0|0|0
13.024|40.953|0|1
14.0|40.0|0|1
13.0|40.0|0|0
9.024|45.953|0|1
13.0|40.0|0|0
9.0|45.0|0|0
10.0|50.0|0|0
10.0|40.0|0|0
10.0|40.0|0|0
9.024|43.953|0|0
9.0|40.0|0|0
9.024|50.953|0|0
13.0|40.0|0|1
13.0|80.0|0|0
13.0|60.0|0|0
6.0|40.0|0|1
9.024|45.953|0|1
9.0|40.0|0|0
10.0|45.0|0|0
7.024|35.953|0|0
6.024|52.953|0|1
9.0|60.0|0|0
9.0|50.0|0|0
12.0|40.0|0|0
5.024|14.953|0|0
9.024|50.953|0|1
13.0|40.0|0|0
10.0|40.0|0|1
8.024|25.953|0|0
10.024|45.953|0|0
10.024|40.953|0|0
3.0|40.0|0|0
11.0|40.0|0|0
10.0|35.0|0|0
8.024|25.953|0|0
13.024|95.953|0|1
9.0|40.0|0|0
3.0|50.0|0|0
12.0|45.0|0|0
2.0|24.0|0|0
13.024|50.953|0|0
10.0|40.0|0|0
10.0|60.0|0|0
11.024|45.953|0|0
13.0|55.0|0|0
9.024|45.953|0|1
6.0|30.0|0|0
10.0|60.0|0|0
13.0|40.0|0|0
9.0|40.0|0|0
13.024|60.953|0|0
7.0|12.0|0|0
11.0|50.0|0|0
8.0|44.0|0|0
6.0|44.0|0|0
10.024|40.953|0|0
9.0|40.0|0|0
10.024|23.953|0|1
9.024|37.953|0|0
11.0|40.0|0|0
10.0|30.0|0|0
9.0|45.0|0|0
16.0|45.0|0|0
10.0|40.0|0|0
13.024|25.953|0|0
9.0|48.0|0|0
9.0|60.0|0|0
10.024|45.953|0|0
9.0|50.0|0|0
10.024|25.953|0|0
9.0|40.0|0|0
14.0|40.0|0|0
14.0|40.0|0|0
9.0|38.0|0|0
9.0|50.0|0|0
14.0|50.0|0|0
10.0|40.0|0|0
9.024|33.953|0|0
14.024|50.953|0|0
10.024|45.953|0|0
13.0|40.0|0|0
12.0|40.0|0|0
14.024|45.953|0|0
7.0|40.0|0|0
9.0|45.0|0|0
13.024|40.953|0|1
12.0|40.0|0|0
10.0|56.0|0|0
9.024|45.953|0|0
10.0|40.0|0|0
9.024|17.953|0|0
9.0|40.0|0|0
13.024|55.953|0|0
13.0|48.0|0|1
10.024|65.953|0|0
12.024|21.953|0|0
10.0|50.0|0|0
13.0|50.0|0|0
9.0|45.0|0|0
14.0|60.0|0|0
12.024|40.953|0|0
11.0|40.0|0|0
9.024|40.953|0|0
13.024|65.953|0|1
6.0|40.0|0|1
14.0|55.0|0|0
9.024|30.953|0|0
13.024|45.953|0|0
10.0|40.0|0|0
13.0|45.0|0|0
7.024|37.953|0|1
9.0|40.0|0|0
9.024|55.953|0|0
9.0|20.0|0|0
9.024|45.953|0|0
9.0|90.0|0|0
14.024|25.953|0|1
10.0|40.0|0|0
15.0|50.0|0|0
7.0|30.0|0|0
14.0|40.0|0|0
7.024|40.953|0|0
10.0|40.0|0|0
10.0|40.0|0|0
13.0|42.0|0|0
13.024|55.953|0|0
9.0|28.0|0|0
4.024|29.953|0|0
10.0|60.0|0|0
6.0|20.0|0|0
9.0|22.0|0|0
15.024|45.953|0|0
13.024|45.953|0|0
10.0|40.0|0|0
11.024|23.953|0|0
12.0|50.0|0|0
9.0|40.0|0|0
14.024|45.953|0|0
11.024|65.953|0|0
7.0|60.0|0|0
10.024|40.953|0|0
9.0|50.0|0|0
11.0|60.0|0|0
9.0|40.0|0|0
13.0|40.0|0|0
10.0|65.0|0|0
10.0|38.0|0|0
10.0|40.0|0|0
12.0|70.0|0|0
6.0|55.0|0|0
10.024|45.953|0|0
10.0|40.0|0|0
9.0|40.0|0|0
9.0|12.0|0|0
10.024|50.953|0|0
9.0|40.0|0|0
4.024|45.953|0|1
9.0|25.0|0|0
14.0|40.0|0|0
14.0|60.0|0|0
12.024|45.953|0|0
9.0|30.0|0|0
9.0|20.0|0|0
10.024|25.953|0|0
8.0|40.0|0|0
13.0|65.0|0|0
13.0|40.0|0|1
10.024|40.953|0|0
6.0|20.0|0|0
10.024|35.953|0|0
12.0|40.0|0|0
9.024|45.953|0|1
10.024|45.953|0|0
6.0|50.0|0|0
9.0|48.0|0|0
13.0|40.0|0|0
10.0|50.0|0|0
15.0|50.0|0|0
10.0|40.0|0|0
9.0|40.0|0|0
10.024|57.953|0|1
9.0|38.0|0|0
9.0|50.0|0|0
9.0|40.0|0|0
13.0|33.0|0|0
13.0|40.0|0|0
13.0|55.0|0|0
10.024|35.953|0|0
10.0|60.0|0|1
9.024|45.953|0|0
10.024|45.953|0|1
9.024|35.953|0|0
9.0|40.0|0|0
9.024|45.953|0|0
13.0|40.0|0|0
13.0|35.0|0|0
9.0|40.0|0|0
10.024|35.953|0|0
9.0|40.0|0|0
12.0|45.0|0|0
9.0|40.0|0|0
13.024|45.953|0|0
13.0|40.0|0|0
13.0|40.0|0|0
9.024|45.953|0|0
9.0|40.0|0|0
14.024|55.953|0|0
9.0|40.0|0|0
8.0|40.0|0|0
4.0|40.0|0|0
11.0|40.0|0|0
15.0|60.0|0|0
13.024|55.953|0|1
9.0|40.0|0|0
9.0|45.0|0|0
13.0|70.0|0|0
7.0|40.0|0|0
9.0|40.0|0|0
13.0|50.0|0|0
5.024|55.953|0|0
7.0|10.0|0|0
10.0|20.0|0|0
12.024|45.953|0|0
9.0|45.0|0|0
8.0|43.0|0|0
7.0|40.0|0|0
10.024|40.953|0|0
9.0|60.0|0|0
10.024|35.953|0|0
13.0|40.0|0|0
9.0|40.0|0|0
9.0|20.0|0|0
13.0|40.0|0|0
9.0|40.0|0|1
10.024|29.953|0|1
14.0|65.0|0|0
13.0|40.0|0|0
10.0|40.0|0|0
13.0|60.0|0|0
10.024|55.953|0|0
10.024|45.953|0|0
16.0|50.0|0|0
9.0|40.0|0|0
10.024|45.953|0|0
13.024|55.953|0|0
7.0|45.0|0|0
15.0|40.0|0|0
4.0|40.0|0|0
10.024|43.953|0|0
14.0|45.0|0|0
13.0|40.0|0|0
12.0|40.0|0|0
10.0|65.0|0|0
9.0|43.0|0|1
13.0|40.0|0|0
10.024|25.953|0|1
9.0|40.0|0|0
16.0|50.0|0|0
7.0|45.0|0|0
10.0|20.0|0|0
13.0|40.0|0|0
9.024|45.953|0|0
6.0|40.0|0|0
9.0|50.0|0|0
13.0|50.0|0|0
9.0|40.0|0|0
16.0|40.0|0|1
10.0|60.0|0|0
11.0|30.0|0|0
9.0|60.0|0|0
14.0|60.0|0|0
9.0|40.0|0|0
9.024|45.953|0|0
13.0|40.0|0|0
15.0|65.0|0|0
9.024|45.953|0|0
13.0|40.0|0|0
10.0|40.0|0|1
9.0|40.0|0|1
13.024|45.953|0|0
13.0|50.0|0|0
13.0|40.0|0|0
9.024|15.953|0|0
11.0|60.0|0|0
9.0|60.0|0|0
1.0|40.0|0|1
10.024|42.953|0|1
10.0|50.0|0|0
13.0|40.0|0|1
13.024|25.953|0|0
14.0|45.0|0|0
9.0|65.0|0|0
13.024|45.953|0|0
13.024|45.953|0|0
11.0|42.0|0|0
13.024|45.953|0|1
10.0|40.0|0|0
9.0|55.0|0|0
10.0|40.0|0|0
7.0|40.0|0|0
14.0|40.0|0|0
10.0|50.0|0|0
9.0|50.0|0|0
13.0|40.0|0|0
13.0|35.0|0|0
10.0|40.0|0|1
13.0|45.0|0|0
10.024|45.953|0|1
9.024|45.953|0|0
14.024|45.953|0|0
13.0|50.0|0|0
9.0|56.0|0|0
9.0|40.0|0|1
15.024|40.953|0|0
10.0|40.0|0|0
13.024|20.953|0|0
9.024|40.953|0|0
11.0|48.0|0|0
10.024|35.953|0|0
11.0|60.0|0|0
9.0|40.0|0|1
10.024|13.953|0|0
11.024|45.953|0|1
10.0|40.0|0|1
7.0|20.0|0|1
9.0|70.0|0|0
14.0|15.0|0|0
9.0|40.0|0|0
6.0|40.0|0|0
9.0|50.0|0|0
15.024|45.953|0|0
10.024|45.953|0|0
9.024|45.953|0|0
11.0|40.0|0|0
9.0|65.0|0|0
12.0|45.0|0|0
14.024|45.953|0|0
12.0|40.0|0|0
9.024|45.953|0|0
16.0|40.0|0|0
14.0|40.0|0|0
9.0|40.0|0|0
4.0|3.0|0|0
9.0|40.0|0|0
10.024|30.953|0|0
9.0|35.0|0|1
11.0|43.0|0|0
10.024|45.953|0|0
2.024|45.953|0|1
7.0|40.0|0|0
4.024|43.953|0|0
10.024|20.953|0|0
9.0|40.0|0|0
9.0|40.0|0|0
10.0|35.0|0|0
13.024|50.953|0|0
9.024|17.953|0|0
6.0|50.0|0|0
7.0|40.0|0|0
10.0|40.0|0|0
13.0|60.0|0|0
9.024|41.953|0|0
10.0|78.0|0|0
10.0|48.0|0|0
4.0|40.0|0|0
9.024|45.953|0|0
9.0|40.0|0|0
11.0|40.0|0|0
9.024|55.953|0|0
5.0|40.0|0|0
13.0|40.0|0|0
10.0|40.0|0|0
9.0|50.0|0|0
9.0|8.0|0|1
5.024|45.953|0|0
9.024|17.953|0|0
4.0|26.0|0|0
10.0|60.0|0|0
9.0|40.0|0|1
6.0|30.0|0|0
16.0|40.0|0|0
5.0|25.0|0|0
10.0|50.0|0|0
12.024|45.953|0|0
9.0|58.0|0|0
9.0|40.0|0|0
10.0|50.0|0|0
9.0|40.0|0|0
9.024|37.953|0|0
13.0|50.0|0|0
4.0|50.0|0|0
16.0|55.953|0|0
13.0|50.0|0|0
10.024|45.953|0|0
9.0|1.0|0|0
10.0|50.0|0|0
6.0|40.0|0|1
10.0|40.0|0|1
9.0|45.0|0|0
10.0|50.0|0|1
10.024|21.953|0|0
9.0|40.0|0|0
9.024|45.953|0|0
13.0|60.0|0|0
9.0|40.0|0|0
13.0|70.0|0|1
3.024|35.953|0|1
12.024|55.953|0|0
9.024|45.953|0|0
13.024|11.953|0|0
11.0|35.0|0|0
9.024|45.953|0|0
4.0|48.0|0|0
13.024|55.953|0|0
9.0|40.0|0|0
12.0|48.0|0|0
13.0|40.0|0|0
9.024|45.953|0|1
10.024|40.953|0|1
15.0|60.0|0|0
9.024|45.953|0|0
10.024|45.953|0|1
9.0|40.0|0|1
13.0|40.0|0|0
9.024|25.953|0|0
13.0|52.0|0|0
10.0|60.0|0|0
16.0|55.0|0|0
9.0|40.0|0|0
14.0|50.0|0|0
9.0|60.0|0|0
9.0|44.0|0|1
12.024|45.953|0|0
10.0|45.0|0|0
10.0|20.0|0|0
9.0|40.0|0|0
13.024|48.953|0|1
11.024|30.953|0|0
4.024|12.953|0|0
15.0|40.0|0|0
13.0|45.0|0|1
5.0|40.0|0|0
10.0|21.0|0|0
10.0|60.0|0|1
10.024|45.953|0|0
9.0|40.0|0|0
6.0|40.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
10.0|50.0|0|0
9.0|24.0|0|1
9.024|45.953|0|0
13.0|70.0|0|0
9.0|40.0|0|0
9.024|45.953|0|0
9.0|40.0|0|0
11.0|40.0|0|0
9.024|15.953|0|0
9.0|40.0|0|0
12.024|60.953|0|0
12.0|40.0|0|0
9.024|45.953|0|1
10.024|25.953|0|0
14.0|40.0|0|0
12.024|45.953|0|0
9.024|65.953|0|0
13.0|40.0|0|0
7.024|25.953|0|0
9.0|40.0|0|0
6.0|15.0|0|0
9.0|40.0|0|0
12.0|30.0|0|1
13.0|40.0|0|0
13.0|40.0|0|0
12.0|45.0|0|0
10.0|45.0|0|0
10.0|40.0|0|0
13.024|45.953|0|0
14.024|45.953|0|0
4.0|19.0|0|0
10.0|20.0|0|1
6.0|60.0|0|0
9.024|21.953|0|0
9.0|20.0|0|0
14.0|45.0|0|0
9.0|30.0|0|0
13.024|45.953|0|1
9.024|45.953|0|0
10.0|80.0|0|1
14.0|60.0|0|0
13.0|40.0|0|0
13.0|50.0|0|0
9.0|40.0|0|0
7.0|40.0|0|1
10.0|60.0|0|0
10.0|40.0|0|0
10.0|40.0|0|0
9.0|40.0|0|0
10.0|35.0|0|1
10.024|45.953|0|0
10.024|55.953|0|0
6.024|30.953|0|0
9.0|60.0|0|0
13.024|43.953|0|0
13.0|40.0|0|0
13.0|55.0|0|0
13.024|45.953|0|0
13.0|60.0|0|0
7.0|40.0|0|0
13.024|55.953|0|1
14.0|45.0|0|0
15.0|45.0|0|0
11.024|45.953|0|1
10.024|22.953|0|0
6.024|15.953|0|0
7.024|21.953|0|0
12.024|45.953|0|0
10.0|40.0|0|0
13.024|40.953|0|1
13.0|50.0|0|0
9.024|29.953|0|1
9.024|25.953|0|1
6.024|45.953|0|0
9.0|40.0|0|0
9.0|40.0|0|0
16.0|45.953|0|0
9.0|40.0|0|1
10.024|45.953|0|0
10.0|22.0|0|1
11.0|40.0|0|0
6.0|40.0|0|1
9.0|32.0|0|0
2.0|50.0|0|1
12.0|40.0|0|1
13.0|45.0|0|0
10.024|45.953|0|0
9.024|45.953|0|1
9.024|40.953|0|0
9.0|60.0|0|0
7.024|45.953|0|1
10.024|45.953|0|0
9.0|65.0|0|0
9.0|52.0|0|0
10.024|45.953|0|0
16.0|50.0|0|0
9.0|40.0|0|0
13.0|40.0|0|0
10.024|55.953|0|0
9.024|45.953|0|0
9.024|45.953|0|0
9.0|36.0|0|0
13.0|35.0|0|0
13.0|40.0|0|0
14.0|60.0|0|0
9.0|40.0|0|0
4.0|40.0|0|0
13.024|45.953|0|0
10.0|40.0|0|0
9.024|45.953|0|0
13.024|45.953|0|0
13.0|45.0|0|0
13.0|50.0|0|0
13.024|55.953|0|0
13.0|45.0|0|0
13.0|40.0|0|0
12.024|45.953|0|1
13.0|50.0|0|0
13.0|40.0|0|0
4.0|40.0|0|0
14.024|45.953|0|0
10.024|20.953|0|0
9.0|60.0|0|0
7.024|53.953|0|0
9.024|30.953|0|0
9.024|45.953|0|1
14.0|50.0|0|0
9.024|40.953|0|0
11.0|40.0|0|0
5.024|45.953|0|0
10.024|45.953|0|1
9.0|45.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
4.0|40.0|0|1
9.0|40.0|0|0
9.024|33.953|0|1
14.0|40.0|0|0
9.0|40.0|0|0
9.0|40.0|0|0
10.0|40.0|0|0
10.0|45.0|0|0
15.0|40.0|0|0
9.0|40.0|0|0
14.0|99.0|0|1
5.0|25.0|0|0
5.0|40.0|0|0
10.024|45.953|0|1
10.0|20.0|0|0
13.0|55.0|0|0
9.0|40.0|0|1
9.0|45.0|0|0
7.024|45.953|0|0
13.024|47.953|0|0
11.0|40.0|0|0
10.024|45.953|0|0
9.0|40.0|0|0
10.0|40.0|0|0
10.0|40.0|0|0
5.0|40.0|0|0
10.0|40.0|0|0
10.024|15.953|0|0
10.0|40.0|0|0
13.0|40.0|0|0
5.0|40.0|0|0
15.0|40.0|0|0
14.0|40.0|0|1
10.024|35.953|0|0
9.024|45.953|0|0
9.0|48.0|0|0
9.0|50.0|0|0
15.0|50.0|0|0
10.0|55.0|0|0
7.024|45.953|0|0
10.0|40.0|0|0
15.0|50.0|0|0
7.0|30.0|0|0
10.024|25.953|0|0
9.024|45.953|0|0
13.024|13.953|0|0
11.024|45.953|0|0
13.0|40.0|0|0
4.0|40.0|0|0
15.0|40.0|0|0
10.0|50.0|0|0
9.0|25.0|0|0
13.024|45.953|0|0
10.0|45.0|0|0
7.0|40.0|0|0
9.0|40.0|0|0
5.024|45.953|0|0
9.0|40.0|0|0
9.024|55.953|0|0
9.0|30.0|0|0
13.0|60.0|0|0
10.0|40.0|0|0
7.0|15.0|0|0
13.0|55.0|0|0
9.024|70.953|0|0
13.0|30.0|0|1
9.024|45.953|0|0
9.0|40.0|0|1
13.0|45.0|0|0
7.0|55.0|0|0
13.024|45.953|0|1
13.0|50.0|0|0
12.024|55.953|0|0
10.0|55.0|0|0
9.0|60.0|0|0
12.024|43.953|0|0
10.0|45.0|0|0
13.0|40.0|0|0
9.0|40.0|0|0
6.024|29.953|0|0
9.0|50.0|0|0
14.0|50.0|0|0
9.0|40.0|0|1
13.0|60.0|0|0
6.024|53.953|0|0
1.0|40.0|0|0
9.024|35.953|0|0
13.0|50.0|0|0
11.0|40.0|0|0
13.024|40.953|0|0
10.024|20.953|0|0
9.024|55.953|0|0
14.0|45.0|0|0
10.024|25.953|0|0
13.0|45.0|0|0
10.024|45.953|0|0
9.024|45.953|0|0
13.024|40.953|0|0
14.024|45.953|0|0
8.0|45.0|0|0
13.0|37.0|0|0
10.0|40.0|0|0
10.024|35.953|0|0
10.0|95.0|0|0
9.0|40.0|0|0
9.0|40.0|0|1
9.024|30.953|0|0
10.0|20.0|0|0
6.0|40.0|0|0
9.0|40.0|0|0
9.024|45.953|0|0
10.024|25.953|0|0
6.024|45.953|0|1
13.024|45.953|0|0
6.0|15.0|0|1
9.024|30.953|0|0
10.024|40.953|0|0
9.0|40.0|0|0
13.024|53.953|0|0
9.0|40.0|0|0
13.024|45.953|0|0
4.0|38.0|0|0
9.0|40.0|0|0
12.0|50.0|0|0
13.0|40.0|0|0
11.024|69.953|0|0
9.0|40.0|0|0
13.0|40.0|0|0
10.0|40.0|0|0
10.0|45.0|0|0
13.0|50.0|0|0
9.0|16.0|0|0
13.0|45.0|0|0
11.0|60.0|0|0
7.024|37.953|0|0
9.0|40.0|0|0
7.0|40.0|0|0
9.024|55.953|0|0
11.024|45.953|0|0
9.0|50.0|0|0
10.0|50.0|0|0
10.024|30.953|0|0
10.024|45.953|0|1
13.0|56.0|0|0
9.0|40.0|0|0
13.0|60.0|0|0
7.0|40.0|0|0
9.0|45.0|0|0
9.0|40.0|0|0
6.0|15.0|0|0
10.024|20.953|0|0
10.024|45.953|0|0
13.0|50.0|0|0
9.0|42.0|0|0
10.024|45.953|0|0
9.0|50.0|0|0
13.0|40.0|0|1
13.0|45.0|0|0
16.0|65.0|0|0
9.024|45.953|0|0
11.0|40.0|0|0
11.0|40.0|0|1
9.0|42.0|0|1
13.024|45.953|0|0
10.0|24.0|0|1
9.0|65.0|0|0
9.0|25.0|0|0
8.0|40.0|0|0
14.0|55.0|0|0
10.0|40.0|0|0
9.0|46.0|0|0
8.024|45.953|0|1
9.0|40.0|0|0
9.0|40.0|0|0
10.024|25.953|0|0
10.024|55.953|0|0
16.0|45.953|0|0
8.0|40.0|0|0
10.0|40.0|0|0
10.0|50.0|0|0
10.024|55.953|0|0
10.0|40.0|0|0
9.0|40.0|0|1
9.0|40.0|0|0
7.0|35.0|0|1
9.024|45.953|0|0
13.0|40.0|0|0
9.0|40.0|0|0
9.0|30.0|0|0
14.0|40.0|0|1
9.024|45.953|0|0
9.0|35.0|0|0
14.024|50.953|0|0
9.0|65.0|0|0
8.024|25.953|0|0
10.024|40.953|0|0
10.0|40.0|0|0
9.024|40.953|0|0
16.0|77.0|0|0
9.0|30.0|0|0
15.0|60.0|0|0
9.0|40.0|0|1
12.024|72.953|0|0
14.024|50.953|0|0
9.024|45.953|0|0
10.0|40.0|0|0
15.0|25.0|0|0
12.024|45.953|0|1
7.0|40.0|0|0
9.024|45.953|0|0
10.0|56.0|0|0
13.024|45.953|0|0
10.024|43.953|0|0
6.024|25.953|0|0
9.024|45.953|0|0
10.024|25.953|0|0
9.024|45.953|0|0
10.0|35.0|0|0
11.0|60.0|0|1
10.024|42.953|0|0
5.0|40.0|0|1
7.024|30.953|0|0
9.0|45.0|0|0
5.0|43.0|0|0
9.024|25.953|0|0
1.0|40.0|0|0
9.0|40.0|0|0
9.024|45.953|0|0
9.0|72.0|0|0
10.024|40.953|0|0
9.0|50.0|0|0
9.0|42.0|0|0
11.0|40.0|0|0
9.0|50.0|0|0
10.024|45.953|0|0
13.0|30.0|0|0
9.0|46.0|0|0
10.024|45.953|0|1
9.0|45.0|0|0
9.024|42.953|0|0
13.0|45.0|0|0
9.024|25.953|0|1
8.024|35.953|0|0
9.0|60.0|0|0
9.024|55.953|0|0
9.024|45.953|0|0
10.0|41.0|0|0
9.0|40.0|0|0
